,x_cord,y_cord,time,crime,crime_category
620,748.5418911059387,529.4245995590318,06/09/22 7AM,"COMMERCIAL,NIGHT",Burglary
621,660.7586764570442,523.3236732148653,06/07/22 8PM,"GRAND PERSON,NECK CHAI",Gr. Larceny
622,740.0643725992704,524.4463471429044,06/09/22 4PM,"GRAND FROM RETAIL STORE, UNATTENDED",Gr. Larceny
623,783.0312305548287,554.8254343573499,06/12/22 11PM,"GRAND FROM RESIDENCE/BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE",Gr. Larceny
624,789.3785377903841,558.308446995492,06/12/22 6PM,GRAND FROM VEHICLE/MOTORCYCLE,Gr. Larceny
625,781.3373434081732,552.9836382268841,06/10/22 4AM,GRAND OF BICYCLE,Gr. Larceny
626,928.2650504303892,542.814110462321,06/10/22 8PM,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION,Gr. Larceny
627,784.146944545937,541.2830410791648,06/12/22 2AM,"UNCLASSIFIED,NIGHT",Burglary
628,688.0433521548257,540.8128356358939,06/08/22 5AM,STRANGULATION 1ST,Fel. Assault
629,750.7249680837267,547.9776749317243,06/11/22 5PM,BEGIN AS SHOPLIFTING,Robbery
630,667.276013203722,582.421586204684,06/07/22 11PM,GRAND FROM VEHICLE/MOTORCYCLE,Gr. Larceny
631,762.5644105726096,575.3837874660239,06/06/22 1AM,PERSONAL ELECTRONIC DEVICE,Robbery
632,749.1884401548305,575.9468282770104,06/08/22 1PM,PERSONAL ELECTRONIC DEVICE,Robbery
633,688.4991914437269,575.1001081273425,06/11/22 1AM,ASSAULT POLICE/PEACE OFFICER,Fel. Assault
634,898.079023194834,558.7569478404766,06/09/22 12PM,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT,Gr. Larceny
635,794.5247885992721,559.6488577736163,06/12/22 3PM,"1,UNCLASSIFIED",Fel. Assault
636,779.6476796926145,566.0719498296676,06/07/22 9PM,GRAND FROM VEHICLE/MOTORCYCLE,Gr. Larceny
637,912.2274445992662,373.4506762358069,06/09/22 11PM,"RESIDENCE,DAY",Burglary
638,767.8006641548418,370.4499203366431,06/08/22 9AM,GRAND FROM VEHICLE/MOTORCYCLE,Gr. Larceny
639,788.8377929726121,368.62281497167714,06/10/22 8PM,"GRAND FROM RETAIL STORE, UNATTENDED",Gr. Larceny
640,840.8880861637153,356.5897553945979,06/06/22 11AM,ASSAULT POLICE/PEACE OFFICER,Fel. Assault
641,792.1267535414954,359.9327452376019,06/08/22 12PM,GRAND BY ACQUIRING LOST CREDIT CARD,Gr. Larceny
642,771.8710322970583,363.08260653170873,06/07/22 3PM,"1,UNCLASSIFIED",Fel. Assault
643,809.3358517815068,352.6354088652297,06/10/22 9PM,"1,UNCLASSIFIED",Fel. Assault
644,792.1434288126184,354.33848710075836,06/12/22 3AM,GRAND BY THEFT OF CREDIT CARD,Gr. Larceny
645,774.4779087415081,351.7503251297021,06/08/22 12PM,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK,Gr. Larceny
646,832.6742408303835,351.47171362325025,06/12/22 11PM,"RESIDENCE,NIGHT",Burglary
647,778.9711297192698,350.2304538003955,06/06/22 5PM,GRAND OF MOTORCYCLE,G.L.A.
648,809.4672150526021,348.6428144074598,06/08/22 12PM,"1,UNCLASSIFIED",Fel. Assault
649,790.5759533281671,348.699578343585,06/08/22 12PM,STRANGULATION 1ST,Fel. Assault
650,787.8233685103769,348.75451424045605,06/11/22 9PM,RESIDENTIAL COMMON AREA,Robbery
651,822.9529946792754,347.24804129278345,06/10/22 2AM,OPEN AREA UNCLASSIFIED,Robbery
652,814.7915053281613,345.60125193031854,06/10/22 7PM,"GRAND FROM RESIDENCE, UNATTENDED",Gr. Larceny
653,808.4510429637157,328.2798729418573,06/09/22 4PM,GRAND BY ACQUIRING LOST CREDIT CARD,Gr. Larceny
654,792.4569093459431,330.7260748439585,06/07/22 10AM,BICYCLE,Robbery
655,857.7015654170536,330.8996863650682,06/07/22 6AM,PERSONAL ELECTRONIC DEVICE,Robbery
656,834.577333452602,330.9895715235616,06/09/22 6AM,"GRAND FROM OPEN AREAS, UNATTENDED",Gr. Larceny
657,812.8021236392669,331.5539973820996,06/11/22 12PM,"RESIDENCE,DAY",Burglary
658,826.9019755859481,334.0346211214637,06/09/22 3PM,GRAND OF AUTO,G.L.A.
659,806.9870415414916,334.6893811517366,06/12/22 10AM,BEGIN AS SHOPLIFTING,Robbery
660,855.9100296303804,333.71897896572773,06/09/22 4PM,TRUCK NIGHT,Burglary
661,785.7430374170654,333.22857573885994,06/12/22 5AM,"1,UNCLASSIFIED",Fel. Assault
662,821.4154473014933,331.81421863702417,06/11/22 2AM,OPEN AREA UNCLASSIFIED,Robbery
663,781.5487334170612,340.47415013765567,06/08/22 5AM,OPEN AREA UNCLASSIFIED,Robbery
664,828.4986509992741,340.44634185300674,06/11/22 6PM,"GRAND FROM PERSON,LUSH WORKER(SLEEPING/UNCON VICTIM)",Gr. Larceny
665,800.7289360837167,340.59933537962206,06/07/22 9AM,"COMMERCIAL,UNKNOWN TI",Burglary
666,811.5570124570513,340.233497418536,06/08/22 9AM,GRAND FROM VEHICLE/MOTORCYCLE,Gr. Larceny
667,829.6210642259393,341.9460474814696,06/07/22 1AM,"1,UNCLASSIFIED",Fel. Assault
668,810.620867105943,342.7075295878021,06/10/22 3PM,PERSONAL ELECTRONIC DEVICE,Robbery
669,821.7705796037189,344.1709083483147,06/06/22 10PM,GRAND OF MOTORCYCLE,G.L.A.
670,816.0796518170391,339.490075890586,06/12/22 3PM,GRAND FROM VEHICLE/MOTORCYCLE,Gr. Larceny
671,780.3761487414886,338.9883624997601,06/06/22 11AM,GRAND OF MOTORCYCLE,G.L.A.
672,791.5682411859452,337.2408988017851,06/08/22 8PM,DWELLING,Robbery
673,757.4676758526184,408.7846705176198,06/11/22 11PM,"COMMERCIAL,NIGHT",Burglary
674,844.3904756392731,409.4998921711085,06/11/22 1AM,"GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)",Gr. Larceny
675,756.8013931859459,409.95789511447947,06/08/22 10PM,BEGIN AS SHOPLIFTING,Robbery
676,824.4090589637053,411.46586944257433,06/10/22 11AM,"GRAND FROM PERSON,PICK",Gr. Larceny
677,759.471621097051,410.67867840976396,06/08/22 2AM,"GRAND FROM PERSON, BAG OPEN/DIP",Gr. Larceny
678,828.5746727592777,404.9112231894687,06/06/22 10PM,GRAND OF MOTORCYCLE,G.L.A.
679,850.4411232481652,402.7107790837181,06/08/22 10AM,GRAND OF AUTO,G.L.A.
680,756.3465733459452,400.9886102850578,06/12/22 3PM,"GRAND FROM PERSON,UNCL",Gr. Larceny
681,800.9730940926238,400.1398615174985,06/09/22 2PM,"COMMERCIAL,NIGHT",Burglary
682,811.7480134881625,393.0563255094312,06/10/22 4AM,"GRAND FROM NIGHT CLUB, UNATTENDED",Gr. Larceny
683,814.9647388214944,391.7596287336346,06/12/22 8PM,GRAND OF AUTO,G.L.A.
684,919.0562229814968,395.3168049304368,06/12/22 1PM,GRAND OF AUTO,G.L.A.
685,843.9138832837198,395.29065489416826,06/07/22 10PM,STRANGULATION 1ST,Fel. Assault
686,776.2039813459414,395.33430237519497,06/09/22 10AM,GRAND OF AUTO,G.L.A.
687,827.8015664126142,394.1062008546578,06/06/22 8PM,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED,Gr. Larceny
688,798.2528403681645,393.86517330601055,06/08/22 6AM,GRAND OF BICYCLE,Gr. Larceny
689,802.4618535592745,399.0082750929432,06/06/22 12AM,"1,UNCLASSIFIED",Fel. Assault
690,763.4954586792737,397.8167758938944,06/11/22 9PM,"GRAND FROM EATERY, UNATTENDED",Gr. Larceny
691,761.4323125814844,396.67649593208625,06/06/22 2PM,"COMMERCIAL,DAY",Burglary
692,888.954955639274,397.403101095857,06/11/22 12AM,STRANGULATION 1ST,Fel. Assault
693,809.8675671948295,397.4128108998557,06/09/22 1AM,GRAND OF MOTORCYCLE,G.L.A.
694,834.344826288172,396.77917099210026,06/12/22 1PM,"1,UNCLASSIFIED",Fel. Assault
695,835.6112002614973,391.01882588941953,06/07/22 10AM,GRAND OF AUTO,G.L.A.
696,762.0116508214851,389.7881415674492,06/07/22 1PM,GRAND BY EXTORTION,Gr. Larceny
697,776.4295708214922,388.30782767572964,06/06/22 7PM,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK,Gr. Larceny
698,821.5554030703788,386.64478929387406,06/06/22 4PM,GRAND OF MOTORCYCLE,G.L.A.
699,756.5519194792723,385.9166194650461,06/11/22 3PM,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION,Gr. Larceny
700,757.0383422348241,381.55531135022466,06/07/22 6PM,"GRAND FROM RESIDENCE, UNATTENDED",Gr. Larceny
701,788.1097608303826,381.7595559892361,06/09/22 1AM,GRAND OF MOTORCYCLE,G.L.A.
702,911.3316402970522,384.0664942304429,06/07/22 12PM,"RESIDENCE,DAY",Burglary
703,787.4131859681802,383.01203060828266,06/06/22 8PM,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED,Gr. Larceny
704,809.4813417014957,378.6437926355866,06/11/22 3PM,"COMMERCIAL,NIGHT",Burglary
705,863.8036223770468,375.98958589413087,06/08/22 8PM,GRAND OF AUTO,G.L.A.
706,761.5981914792792,376.7971111184306,06/07/22 12PM,GRAND OF MOTORCYCLE,G.L.A.
707,832.4081646703708,289.66667557434994,06/12/22 1PM,STRANGULATION 1ST,Fel. Assault
708,838.1278554792807,290.7365494419355,06/09/22 4PM,STRANGULATION 1ST,Fel. Assault
709,859.6019637814898,293.1057120782789,06/10/22 12PM,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK,Gr. Larceny
710,843.1815548926097,292.8073929034581,06/08/22 7PM,GRAND OF AUTO,G.L.A.
711,823.0262493637274,302.99529077403713,06/09/22 10PM,"1,UNCLASSIFIED",Fel. Assault
712,823.0258124570537,302.99452054235735,06/12/22 6AM,"1,UNCLASSIFIED",Fel. Assault
713,816.3477668748383,308.057052456541,06/08/22 11AM,"GRAND FROM OPEN AREAS, UNATTENDED",Gr. Larceny
714,834.2977860037063,308.23139957558305,06/07/22 2AM,DWELLING,Robbery
715,834.4643930792663,305.84749115900195,06/08/22 12AM,ASSAULT OTHER PUBLIC SERVICE EMPLOYEE,Fel. Assault
716,878.0794748926128,298.1821239776764,06/06/22 9AM,"GRAND FROM OPEN AREAS, UNATTENDED",Gr. Larceny
717,824.8004545192816,298.06195865430345,06/11/22 7AM,OPEN AREA UNCLASSIFIED,Robbery
718,846.2254836392676,296.8706920933764,06/12/22 3PM,"1,UNCLASSIFIED",Fel. Assault
719,826.0692314792832,301.8485980618425,06/10/22 11PM,GRAND OF MOPED,G.L.A.
720,819.8770989281766,301.5690946054092,06/12/22 9AM,"1,UNCLASSIFIED",Fel. Assault
721,823.5062641548284,300.8762519579177,06/06/22 8PM,"1,UNCLASSIFIED",Fel. Assault
722,818.5493395681551,300.93719853498624,06/10/22 7PM,"GRAND FROM PERSON,UNCL",Gr. Larceny
723,815.1838475148252,299.5222215909889,06/07/22 8PM,GRAND OF AUTO,G.L.A.
724,824.7293843681691,299.9420193327969,06/06/22 9PM,"GRAND FROM PERSON,PICK",Gr. Larceny
725,825.5729055059492,317.64466634817654,06/11/22 3AM,HOMICIDE,Murder
726,802.8850704837241,316.59824955709337,06/11/22 3PM,GRAND FROM VEHICLE/MOTORCYCLE,Gr. Larceny
727,805.8768617014866,317.1748349365662,06/07/22 11AM,GRAND BY THEFT OF CREDIT CARD,Gr. Larceny
728,792.7625983770413,314.43095422931947,06/10/22 11PM,DWELLING,Robbery
729,806.6927849014901,314.70077519996266,06/10/22 12PM,"GRAND FROM OPEN AREAS, UNATTENDED",Gr. Larceny
730,811.229405274833,313.70927619225404,06/12/22 6AM,"GRAND FROM RESIDENCE, UNATTENDED",Gr. Larceny
731,813.9549746970588,313.2459617124696,06/08/22 8AM,POCKETBOOK/CARRIED BAG,Robbery
732,829.1716329015035,313.0921324749652,06/09/22 4PM,DWELLING,Robbery
733,791.3173839414958,322.8543555978249,06/07/22 7PM,STRANGULATION 1ST,Fel. Assault
734,815.2489466081606,322.9398246431083,06/12/22 10PM,"COMMERCIAL,DAY",Burglary
735,811.665947852598,322.6803371877322,06/06/22 7PM,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT,Gr. Larceny
736,810.0896614170633,321.7792453282891,06/12/22 2PM,PERSONAL ELECTRONIC DEVICE,Robbery
737,808.5204383059463,321.75614517740905,06/12/22 7PM,"1,UNCLASSIFIED",Fel. Assault
738,812.612724599283,320.5143072550709,06/06/22 9AM,"1,UNCLASSIFIED",Fel. Assault
739,849.5616301281552,319.9177313489927,06/08/22 10PM,GRAND OF MOTORCYCLE,G.L.A.
740,864.6483085992804,320.2549061872269,06/06/22 4AM,BEGIN AS SHOPLIFTING,Robbery
741,811.7972383059387,320.1394025894697,06/07/22 10AM,GRAND BY OPEN CREDIT CARD (NEW ACCT),Gr. Larceny
742,835.1908960481524,320.74810419691494,06/07/22 3AM,POCKETBOOK/CARRIED BAG,Robbery
743,854.4320471948304,320.94744212320074,06/10/22 3AM,"GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)",Gr. Larceny
744,837.624757452606,318.861341321448,06/12/22 2AM,"1,UNCLASSIFIED",Fel. Assault
745,805.5391328481637,325.0664077736146,06/10/22 1PM,"GRAND FROM RETAIL STORE, UNATTENDED",Gr. Larceny
746,869.9710697014816,271.1855505493004,06/12/22 4PM,GRAND BY ACQUIRING LOST CREDIT CARD,Gr. Larceny
747,852.1716377370467,267.2353464556945,06/08/22 2AM,"RESIDENCE,NIGHT",Burglary
748,857.6503017014911,262.0238081225107,06/09/22 11AM,GRAND OF AUTO,G.L.A.
749,864.6917808126018,260.8777269564598,06/06/22 2PM,"GRAND FROM RESIDENCE, UNATTENDED",Gr. Larceny
750,856.9757906259329,261.6087703500816,06/11/22 7PM,GRAND BY ACQUIRING LOST CREDIT CARD,Gr. Larceny
751,839.2860222348245,265.96431643866526,06/08/22 7AM,GRAND OF VEHICULAR/MOTORCYCLE ACCESSORIES,Gr. Larceny
752,815.1542106792622,277.58115041918063,06/10/22 9PM,BEGIN AS SHOPLIFTING,Robbery
753,874.2370992126089,277.09204906984814,06/08/22 12PM,GRAND BY DISHONEST EMP,Gr. Larceny
754,742.081497861509,497.8957551486528,06/10/22 4PM,GRAND FROM STORE-SHOPL,Gr. Larceny
755,807.9992086526181,497.93654908913595,06/12/22 9PM,STRANGULATION 1ST,Fel. Assault
756,745.8833868570509,496.48321293584013,06/12/22 7PM,BEGIN AS SHOPLIFTING,Robbery
757,805.7606445281708,491.7491071695549,06/09/22 12PM,POCKETBOOK/CARRIED BAG,Robbery
758,743.8541738437198,508.89094137155917,06/07/22 5PM,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED,Gr. Larceny
759,823.9720794792665,507.74937642952136,06/09/22 8PM,GRAND BY THEFT OF CREDIT CARD,Gr. Larceny
760,692.8156836748385,511.6986535108008,06/07/22 1AM,"1,UNCLASSIFIED",Fel. Assault
761,785.7792278526031,505.0336273016146,06/10/22 3PM,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT,Gr. Larceny
762,804.6824316926068,503.4832271701016,06/09/22 11PM,GRAND FROM VEHICLE/MOTORCYCLE,Gr. Larceny
763,793.2990469459473,502.72970418058685,06/09/22 9PM,"1,UNCLASSIFIED",Fel. Assault
764,893.8054206348315,478.9920223834779,06/11/22 3PM,STRANGULATION 1ST,Fel. Assault
765,803.5174928837223,480.23299282549124,06/11/22 7PM,STRANGULATION 1ST,Fel. Assault
766,929.0948818259349,475.6913559760869,06/09/22 3PM,GRAND FROM STORE-SHOPL,Gr. Larceny
767,837.4725682970602,475.494996679161,06/11/22 2PM,"GRAND FROM RESIDENCE, UNATTENDED",Gr. Larceny
768,805.9701412748254,476.2811023799295,06/10/22 5PM,"1,UNCLASSIFIED",Fel. Assault
769,933.5309408481698,476.89859234365576,06/12/22 5AM,"1,UNCLASSIFIED",Fel. Assault
770,888.0303154970461,477.06748647739005,06/12/22 9AM,"1,UNCLASSIFIED",Fel. Assault
771,827.1673963859503,488.07460160763003,06/09/22 10AM,"RESIDENCE,DAY",Burglary
772,854.155194003717,487.496676010036,06/12/22 12PM,GRAND OF AUTO,G.L.A.
773,752.3848493281694,488.55124229873763,06/10/22 7PM,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT,Gr. Larceny
774,779.0365200837114,488.5716902490094,06/10/22 4PM,GRAND OF AUTO,G.L.A.
775,841.5360187503829,482.2544989637245,06/11/22 12AM,PERSONAL ELECTRONIC DEVICE,Robbery
776,835.5056873014983,483.3966145092709,06/08/22 5PM,GRAND FROM VEHICLE/MOTORCYCLE,Gr. Larceny
777,801.261452492603,483.4784128568572,06/09/22 3PM,"1,UNCLASSIFIED",Fel. Assault
778,817.9940311948303,484.2708529400552,06/10/22 10PM,PERSONAL ELECTRONIC DEVICE,Robbery
779,733.611698039269,519.8513286545058,06/09/22 9PM,ATM LOCATION,Robbery
